Stock|ExpiryDate|LowerBound_Min|LowerBound_Max|LowerBound_Median|LowerBound_Mean|PredictionCount|BreachCount|ExpiryClosePrice
Evolution AB|2025-02-07|743.76|827.64|768.89|773.1825|24|5.0|788.8
Evolution AB|2025-02-14|739.06|826.35|768.43|769.738|25|0.0|841.2
Evolution AB|2025-02-21|731.66|907.82|808.91|810.4259701492538|67|26.0|822.6
Evolution AB|2025-02-28|733.88|808.54|781.12|777.1668|25|0.0|823.0
Evolution AB|2025-03-07|726.0|800.45|790.505|780.557|20|0.0|802.0
Evolution AB|2025-03-14|749.85|788.14|777.62|776.027|20|0.0|796.4
Evolution AB|2025-03-21|711.55|986.32|843.82|838.6668122270743|229|169.0|787.8
Evolution AB|2025-03-28|728.64|778.65|760.01|760.117|20|17.0|751.2
Evolution AB|2025-04-04|716.24|767.62|745.2349999999999|742.0|20|14.0|731.0
Evolution AB|2025-04-11|667.42|762.45|736.475|727.6229999999999|20|0.0|790.2
Evolution AB|2025-04-16|671.76|782.94|733.11|731.0923880597015|67|0.0|824.8
Evolution AB|2025-04-25|666.73|805.36|726.785|738.6344444444444|18|0.0|825.4
Evolution AB|2025-05-02|644.45|784.15|741.74|726.8176470588235|17|12.0|682.6
Evolution AB|2025-05-09|631.83|777.32|733.26|713.104705882353|17|11.0|663.0
Evolution AB|2025-05-16|580.74|734.16|670.31|663.8039344262295|61|39.0|660.0
Evolution AB|2025-05-23|576.98|730.03|633.44|637.1441176470589|17|6.0|642.4
Evolution AB|2025-05-30|575.13|644.98|628.42|620.6105263157895|19|0.0|658.0
Evolution AB|2025-06-05|571.99|642.52|626.01|619.0873913043479|23|0.0|651.8
Evolution AB|2025-06-13|584.47|654.41|625.59|624.9917391304348|23|0.0|669.0
Evolution AB|2025-06-19|563.07|815.45|663.125|671.5259420289855|138|31.0|698.4
Evolution AB|2025-06-20|716.53|916.27|805.68|811.4523448275862|145||
Evolution AB|2025-06-27|600.98|710.8|628.45|642.4614285714285|21|0.0|745.4
Evolution AB|2025-07-04|613.77|759.57|672.65|678.7763157894736|19|1.0|757.2
Evolution AB|2025-07-11|617.93|758.68|714.85|704.6142105263158|19|0.0|768.6
Evolution AB|2025-07-18|534.64|801.35|615.06|621.0916923076923|65|0.0|840.0
Evolution AB|2025-07-25|649.18|843.01|681.77|715.1395|20|0.0|871.4
Evolution AB|2025-08-01|656.0|861.34|791.01|757.955|20|0.0|863.0
Evolution AB|2025-08-08|672.15|861.74|825.05|795.2945|20|0.0|876.4
Evolution AB|2025-08-15|554.43|869.85|647.405|673.4965151515152|66|12.0|823.4
Evolution AB|2025-08-22|771.21|859.39|826.975|826.2135000000001|20|0.0|860.0
Evolution AB|2025-08-29|763.28|852.09|831.155|822.0285|20|12.0|820.0
Evolution AB|2025-09-05|755.59|845.05|815.12|806.4691666666666|24|16.0|800.0
Evolution AB|2025-09-12|746.72|837.16|783.5|791.466|25|12.0|792.0
Evolution AB|2025-09-19|514.0|831.13|657.97|678.6772222222222|252|1.0|824.2
Evolution AB|2025-09-26|738.15|809.27|783.9|778.3852|25|10.0|797.2
Evolution AB|2025-10-03|728.21|798.89|769.18|767.063|20|13.0|755.0
Evolution AB|2025-10-10|713.02|789.91|760.64|752.429|20|18.0|714.2
Evolution AB|2025-10-17|646.3|806.37|751.18|749.220579710145|69|51.0|726.0
Evolution AB|2025-10-24|632.26|717.18|655.35|662.837|20|5.0|673.8
Evolution AB|2025-10-30|638.98|674.86|651.38|650.8399999999999|19|11.0|649.4
Evolution AB|2025-11-07|606.93|669.41|637.16|637.0748|25|15.0|634.0
Evolution AB|2025-11-14|599.32|648.14|631.91|626.6764|25|10.0|633.8
Evolution AB|2025-11-21|592.45|764.19|672.8050000000001|668.6332432432432|74|49.0|632.0
Evolution AB|2025-11-28|585.26|641.75|607.13|608.1804|25|0.0|645.2
Evolution AB|2025-12-05|582.04|627.76|606.775|603.923|20|1.0|622.4
Evolution AB|2025-12-12|573.25|621.86|600.13|598.5636842105263|19|0.0|629.0
Evolution AB|2025-12-19|480.11|869.19|673.655|660.6171287128712|404|227.0|624.8
Evolution AB|2025-12-23|582.73|615.61|602.125|600.56|16|0.0|621.2
Evolution AB|2026-01-02|577.84|619.14|601.19|600.1873333333333|15|0.0|630.8
Evolution AB|2026-01-09|580.3|610.73|591.96|593.3690909090909|11||
Evolution AB|2026-01-16|552.96|624.72|584.92|585.7381818181818|55||
Evolution AB|2026-01-23|579.19|593.12|588.13|587.1425|4||
Evolution AB|2026-01-30|586.95|586.95|586.95|586.95|1||
Evolution AB|2026-02-20|516.0|566.39|535.185|536.2046666666666|30||
Fabege AB|2024-04-19|83.41|83.41|83.41|83.41|1|0.0|88.2
Fabege AB|2024-05-17|75.77|91.28|82.81|83.41222222222223|18|0.0|91.4
Fabege AB|2024-06-20|72.75|87.99|83.78999999999999|82.46074999999999|40|20.0|83.85
Fabege AB|2024-07-19|70.3|90.07|80.05|79.94152542372882|59|1.0|89.95
Fabege AB|2024-08-16|72.13|88.8|80.38499999999999|81.19681818181817|66|0.0|90.15
Fabege AB|2024-09-20|67.18|96.22|80.11|80.22866666666667|105|0.0|98.4
Fabege AB|2024-10-18|73.64|96.79|85.01|86.2604347826087|69|17.0|92.25
Fabege AB|2024-11-15|78.17|93.08|82.86|84.59794117647058|68|30.0|83.85
Fabege AB|2024-12-20|62.68|90.73|77.58500000000001|77.15511764705883|170|30.0|82.0
Fabege AB|2025-01-17|74.28|85.47|77.82|78.07301587301588|63|3.0|83.6
Fabege AB|2025-02-21|71.46|83.61|75.83500000000001|76.4314705882353|68|0.0|83.95
Fabege AB|2025-03-21|59.99|85.64|73.64|73.83340707964601|226|24.0|80.9
Fabege AB|2025-04-16|67.77|79.88|75.32|75.13761194029851|67|0.0|81.4
Fabege AB|2025-05-16|64.55|80.14|75.055|74.75016666666667|60|0.0|82.4
Fabege AB|2025-06-19|62.04|82.66|72.04|72.47107913669065|139|0.0|83.0
Fabege AB|2025-06-20|60.64|81.67|70.41499999999999|71.35194444444444|108||
Fabege AB|2025-07-18|64.59|81.03|74.71|75.06061538461537|65|0.0|81.95
Fabege AB|2025-08-15|70.35|82.75|76.41|76.38476923076924|65|0.0|83.55
Fabege AB|2025-09-19|57.32|82.0|69.69|70.44912350597609|251|12.0|79.0
Fabege AB|2025-10-17|71.85|81.0|75.27|75.44304347826086|69|0.0|81.7
Fabege AB|2025-11-21|69.52|82.79|75.11|75.11662162162162|74|6.0|80.5
Fabege AB|2025-12-19|53.46|80.95|67.41|68.27966165413534|266|0.0|81.85
Fabege AB|2026-01-16|70.51|79.58|75.48|75.6050909090909|55||
Fabege AB|2026-02-20|69.77|75.01|72.815|72.49566666666666|30||
Fastighets AB Balder ser. B|2024-04-19|63.15|63.15|63.15|63.15|1|0.0|66.78
Fastighets AB Balder ser. B|2024-05-17|59.21|73.08|62.03|65.51428571428572|7|0.0|74.74
Fastighets AB Balder ser. B|2024-06-20|56.47|69.33|66.22999999999999|65.52071428571428|28|0.0|69.9
Fastighets AB Balder ser. B|2024-07-19|54.01|79.76|63.585|65.48958333333333|48|3.0|79.3
Fastighets AB Balder ser. B|2024-08-16|58.26|78.25|65.175|67.6175|64|0.0|80.0
Fastighets AB Balder ser. B|2024-09-20|51.31|84.39|70.36000000000001|67.6425|92|0.0|86.04
Fastighets AB Balder ser. B|2024-10-18|66.39|85.85|73.49|75.25522388059701|67|6.0|83.32
Fastighets AB Balder ser. B|2024-11-15|67.83|84.12|76.995|75.82632352941175|68|1.0|83.14
Fastighets AB Balder ser. B|2024-12-20|46.96|79.79|69.12|67.63654088050313|159|32.0|76.16
Fastighets AB Balder ser. B|2025-01-17|66.3|78.81|73.9|73.70016393442623|61|2.0|77.52
Fastighets AB Balder ser. B|2025-02-21|62.33|77.12|71.6|71.33880597014925|67|12.0|74.76
Fastighets AB Balder ser. B|2025-03-21|45.95|75.29|66.675|64.76905660377359|212|125.0|64.06
Fastighets AB Balder ser. B|2025-04-16|53.76|72.14|66.08|64.39461538461538|65|28.0|67.36
Fastighets AB Balder ser. B|2025-05-16|50.18|67.54|61.730000000000004|60.783620689655166|58|6.0|66.52
Fastighets AB Balder ser. B|2025-06-19|48.55|68.94|62.23|61.540869565217385|138|5.0|67.56
Fastighets AB Balder ser. B|2025-06-20|47.83|71.03|63.785|62.420744680851065|94||
Fastighets AB Balder ser. B|2025-07-18|52.16|68.25|60.195|61.00546875|64|0.0|68.4
Fastighets AB Balder ser. B|2025-08-15|55.53|66.83|62.435|61.63225806451613|62|0.0|67.38
Fastighets AB Balder ser. B|2025-09-19|45.74|66.98|60.379999999999995|59.175739130434785|230|0.0|67.74
Fastighets AB Balder ser. B|2025-10-17|58.35|69.9|62.035|62.14625|64|0.0|72.24
Fastighets AB Balder ser. B|2025-11-21|58.51|69.67|61.425|62.61621621621622|74|7.0|67.52
Fastighets AB Balder ser. B|2025-12-19|42.92|67.47|57.815|56.89376068376068|234|5.0|66.0
Fastighets AB Balder ser. B|2026-01-16|59.58|66.57|61.64|62.30018181818182|55||
Fastighets AB Balder ser. B|2026-02-20|55.97|61.6|58.43|58.550000000000004|29||
Fingerprint Cards AB ser. B|2024-12-20|||||0|0.0|157.7981481481
Fingerprint Cards AB ser. B|2025-01-17|||||0|0.0|134.775926
Fingerprint Cards AB ser. B|2025-02-21|||||0|0.0|34.8
Fingerprint Cards AB ser. B|2025-03-21|||||0|0.0|24.6
Fingerprint Cards AB ser. B|2025-04-16|||||0|0.0|23.4
Fingerprint Cards AB ser. B|2025-06-19|||||0|0.0|18.8
Fingerprint Cards AB ser. B|2025-09-19|||||0|0.0|15.12
Fortnox AB|2024-04-19|60.71|60.71|60.71|60.71|1|0.0|62.1
Fortnox AB|2024-05-17|52.62|62.23|53.305|55.364999999999995|4|0.0|68.54
Fortnox AB|2024-06-20|49.77|64.12|61.72|60.52703703703704|27|11.0|61.82
Fortnox AB|2024-07-19|46.61|64.79|56.004999999999995|55.99913043478261|46|2.0|64.16
Fortnox AB|2024-08-16|50.67|62.54|54.93|56.0672131147541|61|32.0|54.56
Fortnox AB|2024-09-20|48.22|61.02|54.27|54.396190476190476|63|0.0|65.8
Fortnox AB|2024-10-18|46.93|61.22|55.37|54.74969230769231|65|3.0|60.0
Fortnox AB|2024-11-15|43.61|66.89|50.06|52.25061538461539|65|2.0|66.3
Fortnox AB|2024-12-20|45.92|72.1|59.575|57.60636363636364|66|0.0|72.82
Fortnox AB|2025-01-17|45.43|70.03|61.525000000000006|61.39161290322581|62|3.0|69.82
Fortnox AB|2025-02-21|51.97|73.25|59.76|60.21476923076923|65|3.0|71.7
Fortnox AB|2025-03-21|54.02|69.72|61.04|61.462786885245905|61|8.0|66.62
Fortnox AB|2025-04-16|52.5|84.69|61.02|64.238|65|0.0|85.96
Fortnox AB|2025-05-16|52.84|85.71|70.59|69.7145|60|0.0|86.7
Fortnox AB|2025-06-19|51.57|83.7|80.87|76.24196428571429|56|0.0|89.76
Fortnox AB|2025-07-18|76.52|81.3|79.82|79.60257142857144|35|0.0|89.5
Fortnox AB|2025-08-15|77.13|79.54|78.91|78.81823529411766|17||
Getinge AB ser. B|2024-04-19|203.99|203.99|203.99|203.99|1|0.0|212.8
Getinge AB ser. B|2024-05-17|181.72|228.18|217.685|210.53222222222223|18|17.0|185.5
Getinge AB ser. B|2024-06-20|172.29|221.55|179.68|189.3985|40|24.0|178.1
Getinge AB ser. B|2024-07-19|159.83|214.02|170.02|177.1477049180328|61|9.0|203.4
Getinge AB ser. B|2024-08-16|155.76|200.34|167.18|173.84323076923076|65|0.0|204.2
Getinge AB ser. B|2024-09-20|151.24|223.45|183.98|181.76619047619047|105|0.0|225.1
Getinge AB ser. B|2024-10-18|159.88|212.27|190.7|189.955|68|16.0|199.15
Getinge AB ser. B|2024-11-15|172.97|207.7|188.5|189.19260869565215|69|59.0|180.5
Getinge AB ser. B|2024-12-20|141.95|203.97|173.34|171.87217647058824|170|82.0|174.05
Getinge AB ser. B|2025-01-17|153.42|187.34|172.42000000000002|170.7483870967742|62|0.0|192.7
Getinge AB ser. B|2025-02-21|145.84|213.11|165.255|172.7255882352941|68|0.0|219.8
Getinge AB ser. B|2025-03-21|136.95|219.54|169.42|170.23445414847163|229|0.0|220.8
Getinge AB ser. B|2025-04-16|162.73|213.94|195.36|193.24353846153846|65|32.0|195.9
Getinge AB ser. B|2025-05-16|152.06|198.97|184.85|182.49807017543858|57|10.0|194.0
Getinge AB ser. B|2025-06-19|132.68|195.39|176.565|169.0263768115942|138|37.0|182.75
Getinge AB ser. B|2025-06-20|133.09|183.04|159.62|157.80714285714285|105||
Getinge AB ser. B|2025-07-18|153.07|180.6|168.19|168.318|65|0.0|200.8
Getinge AB ser. B|2025-08-15|159.86|197.71|170.07|173.942|65|0.0|205.1
Getinge AB ser. B|2025-09-19|126.27|208.01|163.98|163.62959677419354|248|0.0|210.8
Getinge AB ser. B|2025-10-17|162.7|208.74|191.27|189.40840579710147|69|0.0|214.4
Getinge AB ser. B|2025-11-21|173.98|214.4|189.745|193.13297297297296|74|17.0|207.6
Getinge AB ser. B|2025-12-19|119.29|209.19|163.64|165.64082397003745|267|0.0|213.3
Getinge AB ser. B|2026-01-16|179.81|210.19|199.28|197.514|55||
Getinge AB ser. B|2026-02-20|174.98|194.61|185.03|184.52733333333333|30||
HEXPOL AB ser. B|2024-04-19|127.95|127.95|127.95|127.95|1|0.0|130.0
HEXPOL AB ser. B|2024-06-20|113.46|125.12|121.38|120.04658536585366|41|10.0|123.3
HEXPOL AB ser. B|2024-09-20|101.43|116.67|108.91|109.64757575757577|99|94.0|103.9
HEXPOL AB ser. B|2024-12-20|93.09|111.27|102.05|101.89559523809524|168|67.0|103.0
Hennes & Mauritz AB, H & M ser. B|2024-04-19|167.58|167.58|167.58|167.58|1|0.0|171.1
Hennes & Mauritz AB, H & M ser. B|2024-04-26|164.96|177.13|169.64|170.462|5|0.0|179.95
Hennes & Mauritz AB, H & M ser. B|2024-05-03|163.63|175.57|171.94|170.38666666666666|9|5.0|171.55
Hennes & Mauritz AB, H & M ser. B|2024-05-10|159.27|171.32|165.54500000000002|165.27416666666667|12|1.0|170.55
Hennes & Mauritz AB, H & M ser. B|2024-05-17|157.68|173.29|164.985|165.2172222222222|18|0.0|181.3
Hennes & Mauritz AB, H & M ser. B|2024-05-24|159.09|183.62|166.295|168.715|16|0.0|187.25
Hennes & Mauritz AB, H & M ser. B|2024-05-31|158.57|183.04|176.505|173.25222222222223|18|0.0|185.6
Hennes & Mauritz AB, H & M ser. B|2024-06-07|157.61|181.5|178.095|173.5109090909091|22|0.0|187.2
Hennes & Mauritz AB, H & M ser. B|2024-06-14|159.72|183.34|177.63|175.1621739130435|23|0.0|188.6
Hennes & Mauritz AB, H & M ser. B|2024-06-20|152.54|187.75|174.5|170.04317073170733|41|0.0|194.2
Hennes & Mauritz AB, H & M ser. B|2024-06-28|164.12|176.77|168.44|168.55043478260868|23|13.0|167.65
Hennes & Mauritz AB, H & M ser. B|2024-07-05|160.68|175.47|168.115|168.20333333333332|18|6.0|170.1
Hennes & Mauritz AB, H & M ser. B|2024-07-12|158.49|174.57|166.67|167.1678947368421|19|1.0|174.3
Hennes & Mauritz AB, H & M ser. B|2024-07-19|144.07|174.17|163.565|160.89516666666665|60|7.0|168.95
Hennes & Mauritz AB, H & M ser. B|2024-07-26|155.72|169.75|163.09|162.8145|20|3.0|165.95
Hennes & Mauritz AB, H & M ser. B|2024-08-02|158.79|168.27|162.23000000000002|162.46949999999998|20|18.0|160.45
Hennes & Mauritz AB, H & M ser. B|2024-08-09|147.49|166.9|160.43|159.21052631578948|19|14.0|158.15
Hennes & Mauritz AB, H & M ser. B|2024-08-16|145.72|171.5|159.79|159.3165671641791|67|22.0|161.05
Hennes & Mauritz AB, H & M ser. B|2024-08-23|143.61|159.22|154.15|153.75157894736844|19|0.0|166.15
Hennes & Mauritz AB, H & M ser. B|2024-08-30|142.49|163.13|152.84|153.59368421052633|19|3.0|162.5
Hennes & Mauritz AB, H & M ser. B|2024-09-06|141.32|161.37|155.68|153.81719999999999|25|8.0|157.85
Hennes & Mauritz AB, H & M ser. B|2024-09-13|144.42|159.93|155.1|154.1996|25|0.0|165.4
Hennes & Mauritz AB, H & M ser. B|2024-09-20|138.86|174.21|154.185|153.93462264150943|106|0.0|179.7
Hennes & Mauritz AB, H & M ser. B|2024-09-27|137.79|167.11|146.605|149.35958333333335|24|0.0|171.4
Hennes & Mauritz AB, H & M ser. B|2024-10-04|137.44|167.64|160.28|155.93842105263158|19|0.0|170.0
Hennes & Mauritz AB, H & M ser. B|2024-10-11|147.14|168.96|164.58|162.18105263157895|19|0.0|171.75
Hennes & Mauritz AB, H & M ser. B|2024-10-18|129.64|174.02|144.84|149.32420289855074|69|0.0|175.7
Hennes & Mauritz AB, H & M ser. B|2024-10-25|160.92|171.66|165.6|165.8621052631579|19|0.0|172.35
Hennes & Mauritz AB, H & M ser. B|2024-10-31|160.72|170.2|166.38|166.05157894736843|19|19.0|158.25
Hennes & Mauritz AB, H & M ser. B|2024-11-08|149.59|164.7|159.19|158.55736842105264|19|12.0|158.8
Hennes & Mauritz AB, H & M ser. B|2024-11-15|127.32|163.45|152.64|148.45202898550724|69|16.0|155.7
Hennes & Mauritz AB, H & M ser. B|2024-11-22|145.54|159.32|150.85|151.62117647058824|17|2.0|155.4
Hennes & Mauritz AB, H & M ser. B|2024-11-29|144.62|151.78|149.3|149.24157894736842|19|3.0|151.25
Hennes & Mauritz AB, H & M ser. B|2024-12-06|143.48|160.69|148.285|149.10384615384615|26|0.0|162.9
Hennes & Mauritz AB, H & M ser. B|2024-12-13|145.16|159.28|147.55|149.8584|25|6.0|156.4
Hennes & Mauritz AB, H & M ser. B|2024-12-20|121.29|158.98|143.855|142.2798823529412|170|36.0|150.9
Hennes & Mauritz AB, H & M ser. B|2024-12-27|143.97|158.09|148.88|150.0095238095238|21|10.0|149.05
Hennes & Mauritz AB, H & M ser. B|2025-01-03|144.61|157.61|148.465|150.02714285714288|14|9.0|146.75
Hennes & Mauritz AB, H & M ser. B|2025-01-10|142.89|149.39|144.5|145.06384615384616|13|6.0|144.55
Hennes & Mauritz AB, H & M ser. B|2025-01-17|139.87|157.96|145.01|146.7393650793651|63|17.0|150.95
Hennes & Mauritz AB, H & M ser. B|2025-01-24|138.56|147.58|141.37|142.3770588235294|17|0.0|150.5
Hennes & Mauritz AB, H & M ser. B|2025-01-31|128.97|143.0|133.65|133.86105263157896|19|0.0|148.2
Hennes & Mauritz AB, H & M ser. B|2025-02-07|128.53|148.6|134.925|135.88083333333333|24|1.0|148.1
Hennes & Mauritz AB, H & M ser. B|2025-02-14|127.8|149.63|137.32|138.1544|25|0.0|151.3
Hennes & Mauritz AB, H & M ser. B|2025-02-21|127.11|147.57|135.26|136.29911764705884|68|14.0|141.45
Hennes & Mauritz AB, H & M ser. B|2025-02-28|133.15|145.88|139.87|140.0492|25|3.0|144.15
Hennes & Mauritz AB, H & M ser. B|2025-03-07|134.7|144.55|139.53|139.4835|20|0.0|144.7
Hennes & Mauritz AB, H & M ser. B|2025-03-14|130.8|143.39|136.73|136.99349999999998|20|16.0|134.05
Hennes & Mauritz AB, H & M ser. B|2025-03-21|114.57|147.1|133.025|133.2294298245614|228|91.0|135.25
Hennes & Mauritz AB, H & M ser. B|2025-03-28|118.48|133.85|123.975|124.742|20|1.0|132.85
Hennes & Mauritz AB, H & M ser. B|2025-04-04|118.8|133.04|123.47|124.564|20|5.0|128.15
Hennes & Mauritz AB, H & M ser. B|2025-04-11|115.27|129.36|121.65|122.46849999999999|20|0.0|131.15
Hennes & Mauritz AB, H & M ser. B|2025-04-16|114.67|134.75|126.41|126.16029850746268|67|0.0|138.65
Hennes & Mauritz AB, H & M ser. B|2025-04-25|113.97|139.94|126.66499999999999|127.5122222222222|18|0.0|141.4
Hennes & Mauritz AB, H & M ser. B|2025-05-02|112.86|138.36|133.29|129.39470588235295|17|0.0|140.7
Hennes & Mauritz AB, H & M ser. B|2025-05-09|119.42|134.8|130.44|129.85529411764705|17|0.0|138.9
Hennes & Mauritz AB, H & M ser. B|2025-05-16|107.29|143.53|122.22|123.37016393442623|61|0.0|145.85
Hennes & Mauritz AB, H & M ser. B|2025-05-23|127.37|142.01|131.03|133.91529411764705|17|5.0|138.85
Hennes & Mauritz AB, H & M ser. B|2025-05-30|127.24|141.15|136.16|134.79000000000002|19|5.0|137.3
Hennes & Mauritz AB, H & M ser. B|2025-06-05|126.59|140.33|134.485|133.82409090909093|22|5.0|137.4
Hennes & Mauritz AB, H & M ser. B|2025-06-13|130.98|139.34|134.02|134.48636363636362|22|21.0|131.1
Hennes & Mauritz AB, H & M ser. B|2025-06-19|104.59|139.02|122.31|123.08561151079138|139|30.0|128.55
Hennes & Mauritz AB, H & M ser. B|2025-06-20|105.64|138.28|123.215|124.47131944444443|144||
Hennes & Mauritz AB, H & M ser. B|2025-06-27|112.48|131.44|125.08000000000001|123.1740909090909|22|0.0|133.15
Hennes & Mauritz AB, H & M ser. B|2025-07-04|113.05|136.42|123.24|124.13684210526316|19|0.0|138.1
Hennes & Mauritz AB, H & M ser. B|2025-07-11|112.67|136.87|128.34|126.00368421052633|19|1.0|135.5
Hennes & Mauritz AB, H & M ser. B|2025-07-18|107.18|134.84|124.01|123.91846153846154|65|0.0|139.1
Hennes & Mauritz AB, H & M ser. B|2025-07-25|125.23|142.1|131.24|132.4705|20|0.0|144.25
Hennes & Mauritz AB, H & M ser. B|2025-08-01|128.16|140.36|131.68|132.999|20|18.0|128.35
Hennes & Mauritz AB, H & M ser. B|2025-08-08|124.95|138.89|130.29|131.3565|20|1.0|138.7
Hennes & Mauritz AB, H & M ser. B|2025-08-15|110.59|140.84|126.49|126.10384615384615|65|0.0|143.15
Hennes & Mauritz AB, H & M ser. B|2025-08-22|121.72|141.36|133.25|132.78699999999998|20|0.0|145.15
Hennes & Mauritz AB, H & M ser. B|2025-08-29|120.58|142.05|137.67|133.9445|20|4.0|138.85
Hennes & Mauritz AB, H & M ser. B|2025-09-05|119.77|142.72|136.21|133.6976|25|0.0|145.55
Hennes & Mauritz AB, H & M ser. B|2025-09-12|128.78|146.22|136.01|136.9284|25|1.0|146.15
Hennes & Mauritz AB, H & M ser. B|2025-09-19|95.91|152.55|117.97|119.77445783132531|249|1.0|152.35
Hennes & Mauritz AB, H & M ser. B|2025-09-26|126.59|166.51|135.65|136.2732|25|0.0|173.0
Hennes & Mauritz AB, H & M ser. B|2025-10-03|133.39|174.47|142.15|148.0135|20|0.0|178.65
Hennes & Mauritz AB, H & M ser. B|2025-10-10|133.96|174.69|164.75|156.137|20|7.0|168.3
Hennes & Mauritz AB, H & M ser. B|2025-10-17|113.47|172.92|129.19|136.831884057971|69|0.0|176.45
Hennes & Mauritz AB, H & M ser. B|2025-10-24|161.56|177.91|168.065|168.4975|20|0.0|180.1
Hennes & Mauritz AB, H & M ser. B|2025-10-30|160.33|177.52|170.27|169.8684210526316|19|0.0|179.9
Hennes & Mauritz AB, H & M ser. B|2025-11-07|155.08|171.92|165.0|164.8528|25|0.0|172.8
Hennes & Mauritz AB, H & M ser. B|2025-11-14|154.05|182.13|167.07|166.68880000000001|25|1.0|181.9
Hennes & Mauritz AB, H & M ser. B|2025-11-21|116.54|179.52|154.70999999999998|146.98337837837838|74|4.0|172.4
Hennes & Mauritz AB, H & M ser. B|2025-11-28|157.78|177.99|167.29|168.03040000000001|25|6.0|171.3
Hennes & Mauritz AB, H & M ser. B|2025-12-05|162.79|175.99|167.44|168.1845|20|0.0|176.6
Hennes & Mauritz AB, H & M ser. B|2025-12-12|161.21|176.72|166.47|167.2545|20|0.0|180.5
Hennes & Mauritz AB, H & M ser. B|2025-12-19|86.78|184.36|110.505|118.47425925925926|378|1.0|183.9
Hennes & Mauritz AB, H & M ser. B|2025-12-23|163.88|182.81|172.34|171.9635294117647|17|0.0|184.1
Hennes & Mauritz AB, H & M ser. B|2026-01-02|163.13|183.74|173.68|174.11933333333334|15|0.0|184.65
Hennes & Mauritz AB, H & M ser. B|2026-01-09|170.64|180.68|176.84|175.9318181818182|11||
Hennes & Mauritz AB, H & M ser. B|2026-01-16|148.33|178.33|161.8|163.36872727272728|55||
Hennes & Mauritz AB, H & M ser. B|2026-01-23|174.03|176.8|175.89|175.6525|4||
Hennes & Mauritz AB, H & M ser. B|2026-01-30|164.63|164.63|164.63|164.63|1||
Hennes & Mauritz AB, H & M ser. B|2026-02-06|163.97|163.97|163.97|163.97|1||
Hennes & Mauritz AB, H & M ser. B|2026-02-20|143.7|164.06|155.485|155.443|30||
Hexagon AB ser. B|2024-04-19|119.05|119.05|119.05|119.05|1|0.0|120.4
Hexagon AB ser. B|2024-05-17|109.85|120.13|114.24|114.6064705882353|17|3.0|118.35
Hexagon AB ser. B|2024-06-20|106.09|117.42|112.93|112.52317073170731|41|0.0|118.4
Hexagon AB ser. B|2024-07-19|104.42|120.3|111.265|111.61633333333333|60|9.0|115.3
Hexagon AB ser. B|2024-08-16|89.57|114.98|107.475|106.56921875|64|51.0|103.05
Hexagon AB ser. B|2024-09-20|86.4|112.8|103.6|102.49238095238096|105|63.0|101.95
Hexagon AB ser. B|2024-10-18|84.46|107.52|96.74|97.49985294117647|68|10.0|103.3
Hexagon AB ser. B|2024-11-15|88.43|103.05|94.66|94.81463768115943|69|37.0|94.02
Hexagon AB ser. B|2024-12-20|81.31|106.35|96.46000000000001|95.893|170|2.0|105.55
