DataType|Stock|HistoricalPeakThreshold|ProbMethod|CurrentProb_Bin|DTE_Bin|RecoveryCandidate_N|RecoveryCandidate_WorthlessCount|RecoveryCandidate_WorthlessRate_pct|AllOptions_N|AllOptions_WorthlessCount|AllOptions_WorthlessRate_pct|RecoveryAdvantage_pp
stock|SSAB A|0.8|Bias Corrected|70-80%|15-21|275|254|92.36363636363636|401|340|84.78802992518703|7.575606438449327
stock|SSAB A|0.8|Bias Corrected|70-80%|22-28|116|107|92.24137931034484|168|144|85.71428571428571|6.527093596059117
stock|SSAB A|0.8|Bias Corrected|70-80%|0-7|146|122|83.56164383561644|413|331|80.1452784503632|3.4163653852532434
stock|SSAB A|0.8|Bias Corrected|70-80%|36+|305|262|85.90163934426229|378|267|70.63492063492063|15.26671870934166
stock|SSAB A|0.8|Bias Corrected|70-80%|29-35|33|28|84.84848484848484|33|28|84.84848484848484|0.0
stock|SSAB A|0.8|Bias Corrected|60-70%|8-14|222|182|81.98198198198197|501|341|68.06387225548902|13.918109726492958
stock|SSAB A|0.8|Bias Corrected|60-70%|15-21|219|194|88.58447488584474|363|269|74.10468319559229|14.479791690252457
stock|SSAB A|0.8|Bias Corrected|60-70%|22-28|73|70|95.8904109589041|140|109|77.85714285714286|18.03326810176124
stock|SSAB A|0.8|Bias Corrected|60-70%|0-7|84|62|73.80952380952381|390|261|66.92307692307692|6.88644688644689
stock|SSAB A|0.8|Bias Corrected|60-70%|36+|253|207|81.81818181818183|332|214|64.45783132530121|17.360350492880613
stock|SSAB A|0.8|Bias Corrected|60-70%|29-35|31|27|87.09677419354838|36|28|77.77777777777779|9.3189964157706
stock|SSAB A|0.8|Bias Corrected|50-60%|8-14|95|71|74.73684210526315|280|168|60.0|14.73684210526315
stock|SSAB A|0.8|Bias Corrected|50-60%|15-21|172|146|84.88372093023256|386|227|58.80829015544041|26.075430774792142
stock|SSAB A|0.8|Bias Corrected|50-60%|22-28|69|65|94.20289855072464|151|96|63.57615894039736|30.626739610327284
stock|SSAB A|0.8|Bias Corrected|50-60%|0-7|51|34|66.66666666666666|245|156|63.6734693877551|2.993197278911559
stock|SSAB A|0.8|Bias Corrected|50-60%|36+|86|64|74.4186046511628|122|67|54.91803278688525|19.500571864277543
stock|SSAB A|0.8|Bias Corrected|50-60%|29-35|49|39|79.59183673469387|66|41|62.121212121212125|17.470624613481746
stock|SSAB B|0.8|Bias Corrected|80-90%|22-28|21|21|100.0|21|21|100.0|0.0
stock|SSAB B|0.8|Bias Corrected|80-90%|15-21|27|26|96.29629629629628|27|26|96.29629629629628|0.0
stock|SSAB B|0.8|Bias Corrected|80-90%|8-14|39|32|82.05128205128204|39|32|82.05128205128204|0.0
stock|SSAB B|0.8|Bias Corrected|80-90%|36+|170|141|82.94117647058825|170|141|82.94117647058825|0.0
stock|SSAB B|0.8|Bias Corrected|80-90%|29-35|34|27|79.41176470588235|34|27|79.41176470588235|0.0
stock|SSAB B|0.8|Bias Corrected|80-90%|0-7|20|18|90.0|20|18|90.0|0.0
stock|SSAB B|0.8|Bias Corrected|70-80%|22-28|24|20|83.33333333333334|37|32|86.48648648648648|-3.1531531531531414
stock|SSAB B|0.8|Bias Corrected|70-80%|15-21|27|27|100.0|35|30|85.71428571428571|14.285714285714292
stock|SSAB B|0.8|Bias Corrected|70-80%|8-14|21|15|71.42857142857143|51|34|66.66666666666666|4.761904761904773
stock|SSAB B|0.8|Bias Corrected|70-80%|36+|91|66|72.52747252747253|92|66|71.73913043478261|0.7883420926899163
stock|SSAB B|0.8|Bias Corrected|70-80%|0-7|17|13|76.47058823529412|41|28|68.29268292682927|8.177905308464844
stock|SSAB B|0.8|Bias Corrected|70-80%|29-35|28|27|96.42857142857144|32|27|84.375|12.05357142857143
stock|SSAB B|0.8|Bias Corrected|50-60%|0-7|14|9|64.28571428571429|45|22|48.888888888888886|15.396825396825406
stock|SSAB B|0.8|Bias Corrected|50-60%|8-14|22|13|59.09090909090909|38|20|52.63157894736842|6.459330143540676
stock|SSAB B|0.8|Bias Corrected|60-70%|8-14|35|23|65.71428571428571|70|43|61.42857142857143|4.285714285714278
stock|SSAB B|0.8|Bias Corrected|60-70%|15-21|14|12|85.71428571428571|17|14|82.35294117647058|3.3613445378151283
stock|SSAB B|0.8|Bias Corrected|60-70%|0-7|15|10|66.66666666666666|54|33|61.11111111111112|5.555555555555543
stock|SSAB B|0.8|Bias Corrected|60-70%|36+|22|14|63.63636363636363|23|15|65.21739130434783|-1.5810276679841948
stock|SSAB B|0.8|Bias Corrected|60-70%|29-35|43|35|81.3953488372093|49|35|71.42857142857143|9.966777408637869
stock|SSAB B|0.8|Bias Corrected|60-70%|22-28|9|6|66.66666666666666|11|7|63.63636363636363|3.030303030303024
stock|Stora Enso R|0.8|Bias Corrected|70-80%|0-7|11|10|90.9090909090909|119|93|78.15126050420169|12.75783040488922
stock|Stora Enso R|0.8|Bias Corrected|70-80%|15-21|7|7|100.0|63|52|82.53968253968253|17.46031746031747
stock|Stora Enso R|0.8|Bias Corrected|70-80%|8-14|9|7|77.77777777777779|76|63|82.89473684210526|-5.1169590643274745
stock|Stora Enso R|0.8|Bias Corrected|70-80%|36+|247|214|86.63967611336032|328|253|77.13414634146342|9.505529771896905
stock|Stora Enso R|0.8|Bias Corrected|70-80%|22-28|3|2|66.66666666666666|39|25|64.1025641025641|2.564102564102555
stock|Stora Enso R|0.8|Bias Corrected|70-80%|29-35|15|15|100.0|33|30|90.9090909090909|9.090909090909092
stock|Stora Enso R|0.8|Bias Corrected|80-90%|15-21|5|5|100.0|5|5|100.0|0.0
stock|Stora Enso R|0.8|Bias Corrected|80-90%|36+|262|233|88.93129770992367|262|233|88.93129770992367|0.0
stock|Stora Enso R|0.8|Bias Corrected|80-90%|0-7|29|26|89.65517241379311|29|26|89.65517241379311|0.0
stock|Stora Enso R|0.8|Bias Corrected|80-90%|8-14|12|11|91.66666666666666|12|11|91.66666666666666|0.0
stock|Stora Enso R|0.8|Bias Corrected|80-90%|29-35|21|18|85.71428571428571|21|18|85.71428571428571|0.0
stock|Stora Enso R|0.8|Bias Corrected|80-90%|22-28|1|0|0.0|1|0|0.0|0.0
stock|Stora Enso R|0.8|Bias Corrected|60-70%|15-21|6|3|50.0|52|29|55.76923076923077|-5.769230769230774
stock|Stora Enso R|0.8|Bias Corrected|60-70%|36+|179|147|82.12290502793296|308|197|63.961038961038966|18.161866066893992
stock|Stora Enso R|0.8|Bias Corrected|60-70%|8-14|3|2|66.66666666666666|67|52|77.61194029850746|-10.945273631840806
stock|Stora Enso R|0.8|Bias Corrected|60-70%|22-28|9|8|88.88888888888889|41|29|70.73170731707317|18.15718157181572
stock|Stora Enso R|0.8|Bias Corrected|60-70%|0-7|3|3|100.0|69|43|62.31884057971014|37.68115942028986
stock|Stora Enso R|0.8|Bias Corrected|60-70%|29-35|13|13|100.0|51|38|74.50980392156863|25.490196078431367
stock|Stora Enso R|0.8|Bias Corrected|50-60%|15-21|2|0|0.0|61|26|42.62295081967213|-42.62295081967213
stock|Stora Enso R|0.8|Bias Corrected|50-60%|36+|126|98|77.77777777777779|272|150|55.14705882352941|22.630718954248373
stock|Stora Enso R|0.8|Bias Corrected|50-60%|22-28|15|11|73.33333333333333|47|31|65.95744680851064|7.37588652482269
stock|Stora Enso R|0.8|Bias Corrected|50-60%|29-35|11|11|100.0|39|28|71.7948717948718|28.205128205128204
stock|Stora Enso R|0.8|Bias Corrected|50-60%|8-14|4|3|75.0|45|28|62.22222222222222|12.77777777777778
stock|Stora Enso R|0.8|Bias Corrected|50-60%|0-7|6|6|100.0|69|41|59.42028985507246|40.57971014492754
stock|Swedbank A|0.8|Bias Corrected|80-90%|8-14|487|428|87.88501026694045|487|428|87.88501026694045|0.0
stock|Swedbank A|0.8|Bias Corrected|80-90%|15-21|362|307|84.80662983425414|362|307|84.80662983425414|0.0
stock|Swedbank A|0.8|Bias Corrected|80-90%|22-28|158|152|96.20253164556962|158|152|96.20253164556962|0.0
stock|Swedbank A|0.8|Bias Corrected|80-90%|0-7|352|317|90.05681818181817|352|317|90.05681818181817|0.0
stock|Swedbank A|0.8|Bias Corrected|80-90%|29-35|35|33|94.28571428571428|35|33|94.28571428571428|0.0
stock|Swedbank A|0.8|Bias Corrected|80-90%|36+|423|393|92.90780141843972|423|393|92.90780141843972|0.0
stock|Swedbank A|0.8|Bias Corrected|70-80%|8-14|301|254|84.38538205980066|348|273|78.44827586206897|5.937106197731694
stock|Swedbank A|0.8|Bias Corrected|70-80%|15-21|272|228|83.82352941176471|313|237|75.71884984025559|8.104679571509124
stock|Swedbank A|0.8|Bias Corrected|70-80%|22-28|141|130|92.19858156028369|147|133|90.47619047619048|1.7223910840932035
stock|Swedbank A|0.8|Bias Corrected|70-80%|0-7|153|131|85.62091503267973|242|188|77.68595041322314|7.9349646194565935
stock|Swedbank A|0.8|Bias Corrected|70-80%|36+|118|95|80.50847457627118|119|95|79.83193277310924|0.676541803161939
stock|Swedbank A|0.8|Bias Corrected|70-80%|29-35|65|60|92.3076923076923|71|61|85.91549295774648|6.392199349945827
stock|Swedbank A|0.8|Bias Corrected|60-70%|8-14|269|220|81.78438661710037|353|245|69.40509915014165|12.379287466958717
stock|Swedbank A|0.8|Bias Corrected|60-70%|0-7|198|154|77.77777777777779|324|231|71.29629629629629|6.481481481481495
stock|Swedbank A|0.8|Bias Corrected|60-70%|36+|72|56|77.77777777777779|78|56|71.7948717948718|5.98290598290599
stock|Swedbank A|0.8|Bias Corrected|60-70%|29-35|18|15|83.33333333333334|22|16|72.72727272727273|10.606060606060607
stock|Swedbank A|0.8|Bias Corrected|50-60%|0-7|98|68|69.38775510204081|191|126|65.96858638743456|3.4191687146062577
stock|Swedbank A|0.8|Bias Corrected|50-60%|36+|12|8|66.66666666666666|16|8|50.0|16.666666666666657
stock|Tele2 B|0.8|Bias Corrected|80-90%|22-28|21|14|66.66666666666666|21|14|66.66666666666666|0.0
stock|Tele2 B|0.8|Bias Corrected|80-90%|0-7|39|33|84.61538461538461|39|33|84.61538461538461|0.0
stock|Tele2 B|0.8|Bias Corrected|80-90%|15-21|44|41|93.18181818181816|44|41|93.18181818181816|0.0
stock|Tele2 B|0.8|Bias Corrected|80-90%|36+|344|307|89.24418604651163|344|307|89.24418604651163|0.0
stock|Tele2 B|0.8|Bias Corrected|80-90%|8-14|89|72|80.89887640449437|89|72|80.89887640449437|0.0
stock|Tele2 B|0.8|Bias Corrected|80-90%|29-35|29|27|93.10344827586206|29|27|93.10344827586206|0.0
stock|Tele2 B|0.8|Bias Corrected|70-80%|22-28|34|23|67.64705882352942|38|24|63.1578947368421|4.4891640866873175
stock|Tele2 B|0.8|Bias Corrected|70-80%|15-21|45|40|88.88888888888889|47|41|87.2340425531915|1.6548463356973857
stock|Tele2 B|0.8|Bias Corrected|70-80%|0-7|52|41|78.84615384615384|68|52|76.47058823529412|2.375565610859724
stock|Tele2 B|0.8|Bias Corrected|70-80%|36+|143|116|81.11888111888112|148|119|80.4054054054054|0.7134757134757166
stock|Tele2 B|0.8|Bias Corrected|70-80%|29-35|24|23|95.83333333333334|25|23|92.0|3.833333333333343
stock|Tele2 B|0.8|Bias Corrected|70-80%|8-14|27|23|85.18518518518519|46|35|76.08695652173914|9.09822866344605
stock|Tele2 B|0.8|Bias Corrected|60-70%|0-7|34|28|82.35294117647058|58|43|74.13793103448276|8.215010141987818
stock|Tele2 B|0.8|Bias Corrected|60-70%|15-21|40|29|72.5|52|34|65.38461538461539|7.115384615384613
stock|Tele2 B|0.8|Bias Corrected|60-70%|22-28|53|46|86.79245283018868|58|47|81.03448275862068|5.757970071567996
stock|Tele2 B|0.8|Bias Corrected|60-70%|29-35|62|46|74.19354838709677|67|47|70.1492537313433|4.044294655753475
stock|Tele2 B|0.8|Bias Corrected|60-70%|8-14|23|19|82.6086956521739|43|30|69.76744186046511|12.841253791708796
stock|Tele2 B|0.8|Bias Corrected|50-60%|8-14|35|29|82.85714285714286|66|42|63.63636363636363|19.220779220779228
stock|Tele2 B|0.8|Bias Corrected|50-60%|0-7|17|10|58.82352941176471|32|22|68.75|-9.92647058823529
stock|Tele2 B|0.8|Bias Corrected|50-60%|29-35|8|6|75.0|10|6|60.0|15.0
stock|Tele2 B|0.8|Bias Corrected|50-60%|15-21|24|16|66.66666666666666|27|17|62.96296296296296|3.7037037037036953
stock|Tele2 B|0.8|Bias Corrected|50-60%|22-28|35|25|71.42857142857143|39|25|64.1025641025641|7.326007326007328
stock|Millicom International Cellular S.A. SDB|0.8|Bias Corrected|50-60%|15-21|3|3|100.0|15|14|93.33333333333331|6.666666666666671
stock|Millicom International Cellular S.A. SDB|0.8|Bias Corrected|50-60%|36+|19|17|89.47368421052632|90|84|93.33333333333331|-3.8596491228070136
stock|Millicom International Cellular S.A. SDB|0.8|Bias Corrected|50-60%|22-28|6|4|66.66666666666666|30|18|60.0|6.666666666666657
stock|Millicom International Cellular S.A. SDB|0.8|Bias Corrected|50-60%|29-35|1|1|100.0|6|6|100.0|0.0
stock|Millicom International Cellular S.A. SDB|0.8|Bias Corrected|50-60%|0-7|0|0||11|7|63.63636363636363|
stock|Millicom International Cellular S.A. SDB|0.8|Bias Corrected|50-60%|8-14|3|3|100.0|17|11|64.70588235294117|35.294117647058826
stock|Millicom International Cellular S.A. SDB|0.8|Bias Corrected|60-70%|8-14|7|6|85.71428571428571|21|17|80.95238095238095|4.761904761904759
stock|Millicom International Cellular S.A. SDB|0.8|Bias Corrected|60-70%|36+|6|6|100.0|24|24|100.0|0.0
stock|Millicom International Cellular S.A. SDB|0.8|Bias Corrected|60-70%|0-7|2|1|50.0|30|21|70.0|-20.0
stock|Millicom International Cellular S.A. SDB|0.8|Bias Corrected|60-70%|29-35|4|4|100.0|16|16|100.0|0.0
stock|Millicom International Cellular S.A. SDB|0.8|Bias Corrected|60-70%|22-28|2|2|100.0|8|8|100.0|0.0
stock|Millicom International Cellular S.A. SDB|0.8|Bias Corrected|60-70%|15-21|0|0||2|2|100.0|
stock|Millicom International Cellular S.A. SDB|0.8|Bias Corrected|70-80%|0-7|11|9|81.81818181818183|50|37|74.0|7.818181818181827
stock|Millicom International Cellular S.A. SDB|0.8|Bias Corrected|70-80%|8-14|1|1|100.0|2|2|100.0|0.0
stock|Millicom International Cellular S.A. SDB|0.8|Bias Corrected|70-80%|22-28|5|5|100.0|5|5|100.0|0.0
stock|Millicom International Cellular S.A. SDB|0.8|Bias Corrected|70-80%|29-35|0|0||1|1|100.0|
stock|Millicom International Cellular S.A. SDB|0.8|Bias Corrected|80-90%|0-7|17|15|88.23529411764706|17|15|88.23529411764706|0.0
stock|Millicom International Cellular S.A. SDB|0.8|Bias Corrected|80-90%|29-35|7|7|100.0|7|7|100.0|0.0
stock|Millicom International Cellular S.A. SDB|0.8|Bias Corrected|80-90%|8-14|1|1|100.0|1|1|100.0|0.0
stock|Millicom International Cellular S.A. SDB|0.8|Bias Corrected|80-90%|22-28|1|1|100.0|1|1|100.0|0.0
stock|Telia Company|0.8|Bias Corrected|80-90%|8-14|493|408|82.75862068965517|493|408|82.75862068965517|0.0
stock|Telia Company|0.8|Bias Corrected|80-90%|15-21|648|563|86.88271604938271|648|563|86.88271604938271|0.0
stock|Telia Company|0.8|Bias Corrected|80-90%|22-28|227|208|91.62995594713657|227|208|91.62995594713657|0.0
stock|Telia Company|0.8|Bias Corrected|80-90%|0-7|212|181|85.37735849056604|212|181|85.37735849056604|0.0
stock|Telia Company|0.8|Bias Corrected|80-90%|29-35|21|21|100.0|21|21|100.0|0.0
stock|Telia Company|0.8|Bias Corrected|80-90%|36+|419|396|94.5107398568019|419|396|94.5107398568019|0.0
stock|Telia Company|0.8|Bias Corrected|70-80%|8-14|343|281|81.92419825072886|444|329|74.09909909909909|7.825099151629772
stock|Telia Company|0.8|Bias Corrected|70-80%|15-21|394|330|83.75634517766497|475|372|78.3157894736842|5.440555703980763
stock|Telia Company|0.8|Bias Corrected|70-80%|22-28|171|149|87.13450292397661|187|154|82.35294117647058|4.781561747506032
stock|Telia Company|0.8|Bias Corrected|70-80%|0-7|130|101|77.6923076923077|235|174|74.04255319148936|3.649754500818332
stock|Telia Company|0.8|Bias Corrected|70-80%|29-35|64|54|84.375|68|56|82.35294117647058|2.02205882352942
stock|Telia Company|0.8|Bias Corrected|70-80%|36+|45|41|91.11111111111111|47|41|87.2340425531915|3.877068557919614
stock|Telia Company|0.8|Bias Corrected|60-70%|8-14|253|197|77.86561264822134|389|269|69.1516709511568|8.713941697064541
stock|Telia Company|0.8|Bias Corrected|60-70%|15-21|114|89|78.0701754385965|152|107|70.39473684210526|7.675438596491233
stock|Telia Company|0.8|Bias Corrected|60-70%|22-28|61|51|83.60655737704919|69|55|79.71014492753623|3.896412449512951
stock|Telia Company|0.8|Bias Corrected|60-70%|0-7|175|135|77.14285714285715|340|226|66.47058823529412|10.672268907563035
stock|Telia Company|0.8|Bias Corrected|60-70%|29-35|9|7|77.77777777777779|9|7|77.77777777777779|0.0
stock|Telia Company|0.8|Bias Corrected|50-60%|0-7|118|78|66.10169491525424|246|158|64.22764227642277|1.874052638831472
stock|Telia Company|0.8|Bias Corrected|50-60%|8-14|5|4|80.0|14|7|50.0|30.0
stock|Telia Company|0.8|Bias Corrected|50-60%|29-35|2|2|100.0|2|2|100.0|0.0
stock|Trelleborg B|0.8|Bias Corrected|80-90%|22-28|53|46|86.79245283018868|53|46|86.79245283018868|0.0
stock|Trelleborg B|0.8|Bias Corrected|80-90%|15-21|36|31|86.11111111111111|36|31|86.11111111111111|0.0
stock|Trelleborg B|0.8|Bias Corrected|80-90%|8-14|79|69|87.34177215189874|79|69|87.34177215189874|0.0
stock|Trelleborg B|0.8|Bias Corrected|80-90%|0-7|104|95|91.34615384615384|104|95|91.34615384615384|0.0
stock|Trelleborg B|0.8|Bias Corrected|80-90%|36+|347|315|90.77809798270894|347|315|90.77809798270894|0.0
stock|Trelleborg B|0.8|Bias Corrected|80-90%|29-35|40|35|87.5|40|35|87.5|0.0
stock|Trelleborg B|0.8|Bias Corrected|70-80%|22-28|25|21|84.0|35|24|68.57142857142857|15.42857142857143
stock|Trelleborg B|0.8|Bias Corrected|70-80%|15-21|21|20|95.23809523809524|23|20|86.95652173913044|8.28157349896479
stock|Trelleborg B|0.8|Bias Corrected|70-80%|8-14|78|58|74.35897435897436|107|75|70.09345794392523|4.265516415049135
stock|Trelleborg B|0.8|Bias Corrected|70-80%|0-7|59|55|93.22033898305084|101|84|83.16831683168317|10.052022151367666
stock|Trelleborg B|0.8|Bias Corrected|70-80%|36+|242|209|86.36363636363636|268|212|79.1044776119403|7.259158751696063
stock|Trelleborg B|0.8|Bias Corrected|70-80%|29-35|19|18|94.73684210526316|21|18|85.71428571428571|9.022556390977442
stock|Trelleborg B|0.8|Bias Corrected|60-70%|22-28|36|35|97.2222222222222|47|37|78.72340425531915|18.49881796690306
stock|Trelleborg B|0.8|Bias Corrected|60-70%|15-21|17|16|94.11764705882352|26|19|73.07692307692307|21.040723981900456
stock|Trelleborg B|0.8|Bias Corrected|60-70%|8-14|61|42|68.85245901639344|105|56|53.333333333333336|15.519125683060103
stock|Trelleborg B|0.8|Bias Corrected|60-70%|36+|177|145|81.92090395480226|212|149|70.28301886792453|11.63788508687773
stock|Trelleborg B|0.8|Bias Corrected|60-70%|29-35|18|16|88.88888888888889|24|16|66.66666666666666|22.22222222222223
stock|Trelleborg B|0.8|Bias Corrected|60-70%|0-7|36|30|83.33333333333334|83|62|74.69879518072288|8.63453815261046
stock|Trelleborg B|0.8|Bias Corrected|50-60%|22-28|32|30|93.75|46|33|71.73913043478261|22.01086956521739
stock|Trelleborg B|0.8|Bias Corrected|50-60%|0-7|26|16|61.53846153846154|78|42|53.84615384615385|7.692307692307693
stock|Trelleborg B|0.8|Bias Corrected|50-60%|15-21|14|12|85.71428571428571|22|15|68.18181818181817|17.532467532467535
stock|Trelleborg B|0.8|Bias Corrected|50-60%|8-14|43|30|69.76744186046511|108|48|44.44444444444444|25.32299741602067
stock|Trelleborg B|0.8|Bias Corrected|50-60%|29-35|10|9|90.0|14|9|64.28571428571429|25.714285714285708
stock|Trelleborg B|0.8|Bias Corrected|50-60%|36+|107|85|79.43925233644859|154|91|59.09090909090909|20.348343245539496
stock|Volvo Car B|0.8|Bias Corrected|50-60%|22-28|7|5|71.42857142857143|39|18|46.15384615384615|25.27472527472528
stock|Volvo Car B|0.8|Bias Corrected|50-60%|8-14|6|4|66.66666666666666|96|52|54.16666666666666|12.499999999999991
stock|Volvo Car B|0.8|Bias Corrected|50-60%|15-21|3|1|33.33333333333333|30|12|40.0|-6.666666666666671
stock|Volvo Car B|0.8|Bias Corrected|50-60%|36+|72|64|88.88888888888889|260|180|69.23076923076923|19.65811965811966
stock|Volvo Car B|0.8|Bias Corrected|50-60%|29-35|3|2|66.66666666666666|22|14|63.63636363636363|3.030303030303024
stock|Volvo Car B|0.8|Bias Corrected|50-60%|0-7|4|1|25.0|61|37|60.65573770491803|-35.65573770491803
stock|Volvo Car B|0.8|Bias Corrected|70-80%|8-14|12|10|83.33333333333334|31|23|74.19354838709677|9.139784946236574
stock|Volvo Car B|0.8|Bias Corrected|70-80%|0-7|7|6|85.71428571428571|50|39|78.0|7.714285714285708
stock|Volvo Car B|0.8|Bias Corrected|70-80%|15-21|2|2|100.0|12|9|75.0|25.0
stock|Volvo Car B|0.8|Bias Corrected|70-80%|29-35|8|7|87.5|30|24|80.0|7.5
stock|Volvo Car B|0.8|Bias Corrected|70-80%|36+|73|67|91.78082191780824|147|118|80.27210884353741|11.508713074270815
stock|Volvo Car B|0.8|Bias Corrected|70-80%|22-28|12|9|75.0|17|12|70.58823529411765|4.411764705882348
stock|Volvo Car B|0.8|Bias Corrected|60-70%|8-14|17|13|76.47058823529412|118|71|60.16949152542372|16.301096709870393
stock|Volvo Car B|0.8|Bias Corrected|60-70%|15-21|4|4|100.0|29|21|72.41379310344827|27.58620689655173
stock|Volvo Car B|0.8|Bias Corrected|60-70%|29-35|18|15|83.33333333333334|41|34|82.92682926829268|0.4065040650406644
stock|Volvo Car B|0.8|Bias Corrected|60-70%|36+|50|45|90.0|136|107|78.67647058823529|11.32352941176471
stock|Volvo Car B|0.8|Bias Corrected|60-70%|22-28|14|11|78.57142857142857|43|26|60.46511627906976|18.10631229235881
stock|Volvo Car B|0.8|Bias Corrected|60-70%|0-7|5|2|40.0|45|32|71.11111111111111|-31.111111111111114
stock|Volvo Car B|0.8|Bias Corrected|80-90%|15-21|13|9|69.23076923076923|13|9|69.23076923076923|0.0
stock|Volvo Car B|0.8|Bias Corrected|80-90%|8-14|16|12|75.0|16|12|75.0|0.0
stock|Volvo Car B|0.8|Bias Corrected|80-90%|0-7|33|28|84.84848484848484|33|28|84.84848484848484|0.0
stock|Volvo Car B|0.8|Bias Corrected|80-90%|22-28|26|23|88.46153846153845|26|23|88.46153846153845|0.0
stock|Volvo Car B|0.8|Bias Corrected|80-90%|36+|15|15|100.0|15|15|100.0|0.0
stock|Volvo Car B|0.8|Bias Corrected|80-90%|29-35|33|30|90.9090909090909|33|30|90.9090909090909|0.0
stock|Volvo B|0.8|Bias Corrected|80-90%|8-14|565|489|86.54867256637168|565|489|86.54867256637168|0.0
stock|Volvo B|0.8|Bias Corrected|80-90%|15-21|514|460|89.49416342412452|514|460|89.49416342412452|0.0
